10.3.0.1,10.6.0.1,1,6,0.004289150238037109,True
10.2.0.1,10.5.0.1,1,33,0.0078067779541015625,True
10.2.0.1,10.5.0.1,1,333,0.06819891929626465,False
10.5.0.1,10.7.0.1,1,6,0.004271030426025391,True
10.2.0.1,10.8.0.1,1,13,0.013132810592651369,True
10.3.0.1,10.5.0.1,1,333,0.055044889450073235,False
10.7.0.1,10.8.0.1,1,13,0.0010449886322021484,True
10.4.0.1,10.6.0.1,1,933,0.1832411289215088,False
10.5.0.1,10.2.0.1,1,333,0.04363203048706055,False
10.1.0.1,10.6.0.1,1,33,0.002241849899291992,True
10.3.0.1,10.1.0.1,1,53,0.016871929168701172,True
10.8.0.1,10.5.0.1,1,53,0.011238813400268556,True
10.7.0.1,10.2.0.1,1,133,0.022617101669311523,True
10.8.0.1,10.1.0.1,2,1333,0.1925010681152344,
10.5.0.1,10.7.0.1,1,33,0.0033659934997558594,True
10.4.0.1,10.2.0.1,1,33,0.001854181289672852,True
10.7.0.1,10.6.0.1,1,19,0.00121307373046875,True
10.5.0.1,10.2.0.1,1,333,0.05733585357666016,False
10.8.0.1,10.6.0.1,1,6,0.016009092330932617,True
10.6.0.1,10.5.0.1,1,933,0.1277940273284912,False
10.8.0.1,10.6.0.1,1,53,0.0026688575744628906,True
10.2.0.1,10.6.0.1,1,6,0.008585929870605469,True
10.8.0.1,10.2.0.1,1,53,0.02198505401611328,True
10.2.0.1,10.1.0.1,1,933,0.09711599349975586,False
10.3.0.1,10.8.0.1,2,1333,0.16130423545837402,
10.5.0.1,10.3.0.1,1,19,0.004910945892333984,True
10.5.0.1,10.7.0.1,1,333,0.016009092330932617,True
10.1.0.1,10.3.0.1,1,6,0.0005540847778320311,True
10.1.0.1,10.4.0.1,1,333,0.02464199066162109,True
10.5.0.1,10.2.0.1,1,19,0.01261305809020996,True
10.5.0.1,10.3.0.1,1,933,0.039068937301635735,True
10.5.0.1,10.7.0.1,1,333,0.06836700439453125,False
10.7.0.1,10.3.0.1,1,33,0.011747121810913086,True
10.8.0.1,10.1.0.1,1,133,0.02457904815673828,True
10.1.0.1,10.4.0.1,1,53,0.01599597930908203,True
10.2.0.1,10.7.0.1,1,53,0.008483171463012695,True
10.2.0.1,10.8.0.1,1,13,0.02543187141418457,True
10.8.0.1,10.4.0.1,1,333,0.09674811363220216,False
10.6.0.1,10.2.0.1,1,333,0.11204385757446288,False
10.7.0.1,10.2.0.1,1,133,0.020370006561279297,True
10.8.0.1,10.1.0.1,1,933,0.2524731159210205,False
10.2.0.1,10.1.0.1,1,133,0.015026092529296875,True
10.3.0.1,10.2.0.1,1,13,0.00535893440246582,True
10.8.0.1,10.1.0.1,1,933,0.3251190185546875,False
10.1.0.1,10.6.0.1,3,3333,0.8524789810180664,
10.8.0.1,10.2.0.1,1,53,0.01250314712524414,True
10.7.0.1,10.8.0.1,2,1333,0.597261905670166,
10.5.0.1,10.4.0.1,2,3333,1.0700130462646484,
10.7.0.1,10.6.0.1,1,333,0.09920406341552734,False
10.7.0.1,10.4.0.1,1,53,0.00967097282409668,True
10.1.0.1,10.8.0.1,1,19,0.008725881576538086,True
10.1.0.1,10.4.0.1,2,1333,0.3969850540161133,
10.2.0.1,10.6.0.1,2,1333,0.3856968879699707,
10.2.0.1,10.7.0.1,1,133,0.02047610282897949,True
10.5.0.1,10.8.0.1,3,8000,2.1498031616210938,
10.7.0.1,10.5.0.1,2,3333,0.6491410732269287,
10.4.0.1,10.3.0.1,1,333,0.09108519554138184,False
10.3.0.1,10.6.0.1,3,8000,2.045315980911255,
10.8.0.1,10.2.0.1,1,53,0.018491029739379883,True
10.7.0.1,10.5.0.1,1,33,0.0018870830535888672,True
10.4.0.1,10.1.0.1,1,933,0.12146496772766112,False
10.2.0.1,10.8.0.1,2,3333,0.4597148895263672,
10.4.0.1,10.7.0.1,1,19,0.0037369728088378906,True
10.1.0.1,10.2.0.1,3,8000,1.8156578540802,
10.4.0.1,10.5.0.1,1,6,0.0006079673767089844,True
10.6.0.1,10.3.0.1,2,3333,0.5195510387420654,
10.1.0.1,10.4.0.1,1,53,0.002808094024658203,True
10.2.0.1,10.4.0.1,1,13,0.001049041748046875,True
10.3.0.1,10.4.0.1,2,1333,0.08826684951782228,
10.6.0.1,10.3.0.1,3,8000,0.7494969367980957,
10.5.0.1,10.7.0.1,3,8000,0.3091959953308105,
10.1.0.1,10.3.0.1,1,33,0.0020940303802490234,True
10.3.0.1,10.6.0.1,1,53,0.012398958206176758,True
10.5.0.1,10.7.0.1,1,33,0.00739312171936035,True
10.6.0.1,10.7.0.1,1,53,0.005926847457885742,True
10.5.0.1,10.7.0.1,1,19,0.0018849372863769527,True
10.6.0.1,10.2.0.1,1,53,0.01639580726623535,True
10.6.0.1,10.1.0.1,1,933,0.2160968780517578,False
10.8.0.1,10.5.0.1,1,19,0.015763044357299805,True
10.7.0.1,10.8.0.1,1,333,0.08165693283081055,False
10.8.0.1,10.6.0.1,1,6,0.002057075500488281,True
10.4.0.1,10.1.0.1,1,933,0.19365406036376956,False
10.5.0.1,10.1.0.1,1,19,0.0017070770263671875,True
10.3.0.1,10.4.0.1,1,19,0.006318092346191406,True
10.5.0.1,10.1.0.1,1,333,0.09136390686035156,False
10.2.0.1,10.6.0.1,1,333,0.05753993988037109,False
10.3.0.1,10.4.0.1,1,6,0.006021976470947266,True
10.8.0.1,10.1.0.1,1,19,0.0012030601501464846,True
10.4.0.1,10.1.0.1,1,6,0.005211114883422852,True
10.2.0.1,10.3.0.1,3,3333,0.600924015045166,
10.5.0.1,10.3.0.1,2,1333,0.23899197578430176,
10.3.0.1,10.7.0.1,1,6,0.0018908977508544922,True
10.7.0.1,10.2.0.1,2,3333,0.6241791248321533,
10.6.0.1,10.2.0.1,1,53,0.002413034439086914,True
10.8.0.1,10.6.0.1,1,19,0.0012218952178955078,True
10.3.0.1,10.2.0.1,1,133,0.01533389091491699,True
10.5.0.1,10.6.0.1,1,13,0.009267091751098631,True
10.7.0.1,10.3.0.1,2,3333,0.3797159194946289,
10.7.0.1,10.6.0.1,3,1333,0.2124180793762207,
10.4.0.1,10.2.0.1,3,3333,0.4466187953948975,
10.5.0.1,10.6.0.1,1,53,0.00201106071472168,True
10.3.0.1,10.6.0.1,1,333,0.05167698860168457,False
10.8.0.1,10.2.0.1,1,53,0.005254983901977539,True
10.4.0.1,10.7.0.1,1,333,0.02071785926818848,True
10.4.0.1,10.6.0.1,1,19,0.0010721683502197266,True
10.1.0.1,10.3.0.1,1,13,0.011766910552978516,True
10.7.0.1,10.1.0.1,1,53,0.0027790069580078125,True
10.3.0.1,10.7.0.1,1,13,0.0008330345153808594,True
10.7.0.1,10.6.0.1,1,133,0.006386995315551758,True
10.8.0.1,10.2.0.1,1,53,0.0025000572204589844,True
10.5.0.1,10.1.0.1,1,53,0.003590106964111328,True
10.5.0.1,10.3.0.1,1,6,0.006686210632324219,True
10.5.0.1,10.1.0.1,1,53,0.012790203094482422,True
10.6.0.1,10.1.0.1,1,33,0.009949922561645508,True
10.3.0.1,10.5.0.1,1,33,0.0018901824951171875,True
10.4.0.1,10.3.0.1,3,1333,0.2915067672729492,
10.5.0.1,10.4.0.1,1,33,0.025104999542236328,True
10.3.0.1,10.7.0.1,1,33,0.014433860778808594,True
10.5.0.1,10.1.0.1,1,933,0.17285704612731936,False
10.3.0.1,10.4.0.1,1,333,0.06856203079223633,False
10.2.0.1,10.3.0.1,1,933,0.16473102569580078,False
10.7.0.1,10.5.0.1,1,6,0.004941940307617188,True
10.1.0.1,10.6.0.1,1,53,0.02083992958068848,True
10.1.0.1,10.6.0.1,1,13,0.0018939971923828125,True
10.2.0.1,10.4.0.1,1,333,0.07201814651489258,False
10.1.0.1,10.6.0.1,1,333,0.0726628303527832,False
10.3.0.1,10.4.0.1,1,19,0.003319978713989258,True
10.3.0.1,10.1.0.1,2,1333,0.23540496826171875,
10.8.0.1,10.5.0.1,3,3333,0.5129609107971191,
10.3.0.1,10.6.0.1,1,933,0.1415691375732422,False
10.6.0.1,10.1.0.1,1,33,0.0016579627990722654,True
10.7.0.1,10.3.0.1,1,933,0.14957094192504886,False
10.6.0.1,10.4.0.1,1,6,0.0007631778717041017,True
10.8.0.1,10.6.0.1,1,933,0.1294398307800293,False
10.1.0.1,10.5.0.1,1,19,0.007899045944213867,True
10.2.0.1,10.4.0.1,1,333,0.036015987396240234,True
10.4.0.1,10.3.0.1,1,53,0.006816864013671875,True
10.3.0.1,10.2.0.1,1,19,0.0010919570922851562,True
10.7.0.1,10.5.0.1,1,6,0.0006268024444580077,True
10.8.0.1,10.2.0.1,1,19,0.0013189315795898438,True
10.1.0.1,10.4.0.1,1,933,0.0754241943359375,False
10.8.0.1,10.5.0.1,1,6,0.01286602020263672,True
10.4.0.1,10.6.0.1,1,53,0.0024361610412597656,True
10.1.0.1,10.4.0.1,1,933,0.07267498970031737,False
10.3.0.1,10.7.0.1,1,53,0.002523899078369141,True
10.5.0.1,10.1.0.1,1,133,0.020240068435668945,True
10.5.0.1,10.2.0.1,1,53,0.002687931060791016,True
10.6.0.1,10.5.0.1,1,333,0.012434959411621094,True
10.3.0.1,10.8.0.1,1,6,0.0005791187286376952,True
10.4.0.1,10.1.0.1,1,53,0.009552001953125,True
10.2.0.1,10.4.0.1,2,8000,0.5169360637664795,
10.4.0.1,10.1.0.1,3,1333,0.2952611446380615,
10.7.0.1,10.3.0.1,1,933,0.1832878589630127,False
10.2.0.1,10.6.0.1,1,933,0.17232799530029294,False
10.3.0.1,10.6.0.1,1,333,0.08017802238464355,False
10.4.0.1,10.8.0.1,1,6,0.0011069774627685547,True
10.3.0.1,10.1.0.1,3,3333,0.7514069080352783,
10.2.0.1,10.1.0.1,1,333,0.051651954650878906,False
10.8.0.1,10.3.0.1,1,333,0.08587002754211426,False
10.7.0.1,10.5.0.1,1,133,0.026529788970947262,True
10.3.0.1,10.1.0.1,1,6,0.0005970001220703125,True
10.8.0.1,10.6.0.1,1,53,0.009585857391357422,True
10.4.0.1,10.5.0.1,1,53,0.013173103332519531,True
10.8.0.1,10.4.0.1,1,33,0.012529850006103516,True
10.5.0.1,10.6.0.1,1,19,0.011565208435058594,True
10.8.0.1,10.3.0.1,2,3333,0.7932710647583008,
10.6.0.1,10.2.0.1,3,3333,0.7224090099334717,
10.7.0.1,10.8.0.1,1,53,0.01752781867980957,True
10.4.0.1,10.6.0.1,2,3333,0.6955680847167969,
10.2.0.1,10.3.0.1,1,6,0.0006270408630371094,True
10.5.0.1,10.1.0.1,1,333,0.05315995216369629,False
10.1.0.1,10.2.0.1,1,933,0.15509700775146484,False
10.3.0.1,10.2.0.1,1,19,0.0030341148376464844,True
10.6.0.1,10.2.0.1,1,6,0.002338886260986328,True
10.7.0.1,10.3.0.1,1,6,0.0005509853363037108,True
10.2.0.1,10.5.0.1,1,19,0.001184225082397461,True
10.8.0.1,10.6.0.1,1,6,0.001271963119506836,True
10.1.0.1,10.5.0.1,1,53,0.012849092483520508,True
10.1.0.1,10.7.0.1,1,6,0.019625186920166016,True
10.7.0.1,10.2.0.1,1,6,0.000637054443359375,True
10.1.0.1,10.5.0.1,1,19,0.0011479854583740234,True
10.6.0.1,10.5.0.1,1,933,0.11680412292480467,False
10.4.0.1,10.5.0.1,1,933,0.05937004089355469,False
10.2.0.1,10.8.0.1,1,19,0.0011730194091796875,True
10.6.0.1,10.4.0.1,1,6,0.0006229877471923827,True
10.3.0.1,10.7.0.1,1,6,0.0006110668182373048,True
10.7.0.1,10.1.0.1,1,33,0.001708984375,True
10.7.0.1,10.4.0.1,1,133,0.015150070190429688,True
10.2.0.1,10.6.0.1,1,53,0.013617992401123049,True
10.4.0.1,10.1.0.1,2,3333,0.12224602699279785,
10.7.0.1,10.2.0.1,2,8000,0.4190540313720703,
10.5.0.1,10.3.0.1,1,933,0.1524491310119629,False
10.5.0.1,10.7.0.1,1,53,0.013453006744384766,True
10.3.0.1,10.1.0.1,1,333,0.07268095016479492,False
10.4.0.1,10.1.0.1,1,53,0.008991003036499023,True
10.1.0.1,10.2.0.1,1,6,0.0005419254302978517,True
10.1.0.1,10.5.0.1,1,19,0.010748863220214844,True
10.3.0.1,10.8.0.1,1,6,0.0006110668182373048,True
10.3.0.1,10.6.0.1,1,6,0.0008068084716796875,True
10.2.0.1,10.5.0.1,1,53,0.002527952194213867,True
10.1.0.1,10.5.0.1,1,6,0.0006132125854492188,True
10.2.0.1,10.7.0.1,1,933,0.15529799461364746,False
10.3.0.1,10.8.0.1,1,13,0.0040798187255859375,True
10.2.0.1,10.3.0.1,1,19,0.004065990447998047,True
10.1.0.1,10.7.0.1,1,133,0.006026029586791992,True
10.3.0.1,10.4.0.1,1,19,0.004546165466308594,True
10.3.0.1,10.5.0.1,1,53,0.004896163940429688,True
10.1.0.1,10.2.0.1,1,933,0.12178587913513185,False
10.2.0.1,10.1.0.1,1,13,0.0008401870727539062,True
10.2.0.1,10.1.0.1,1,33,0.0019621849060058594,True
10.7.0.1,10.8.0.1,1,6,0.004041910171508789,True
10.4.0.1,10.2.0.1,2,3333,0.5472860336303711,
10.3.0.1,10.5.0.1,1,13,0.0008871555328369141,True
10.5.0.1,10.3.0.1,1,53,0.011758089065551758,True
10.6.0.1,10.5.0.1,3,3333,0.3578341007232666,
10.8.0.1,10.5.0.1,1,333,0.05439901351928711,False
10.7.0.1,10.1.0.1,1,53,0.006648063659667969,True
10.4.0.1,10.5.0.1,3,1333,0.16188883781433105,
10.4.0.1,10.5.0.1,3,3333,0.5044410228729248,
10.5.0.1,10.6.0.1,1,133,0.032485008239746094,True
10.6.0.1,10.1.0.1,1,19,0.01094198226928711,True
10.3.0.1,10.8.0.1,1,333,0.035392045974731445,True
10.5.0.1,10.4.0.1,1,19,0.0012371540069580078,True
10.3.0.1,10.4.0.1,2,3333,0.4329581260681152,
10.5.0.1,10.8.0.1,1,333,0.03061699867248535,True
10.3.0.1,10.8.0.1,2,1333,0.17173409461975098,
10.8.0.1,10.6.0.1,1,333,0.026787996292114258,True
10.5.0.1,10.8.0.1,2,1333,0.1051039695739746,
10.6.0.1,10.7.0.1,1,933,0.06572914123535156,False
10.1.0.1,10.2.0.1,2,1333,0.07149481773376465,
10.7.0.1,10.6.0.1,3,3333,0.28932809829711914,
10.1.0.1,10.3.0.1,1,133,0.01845121383666992,True
10.5.0.1,10.6.0.1,1,53,0.01993107795715332,True
10.4.0.1,10.5.0.1,1,13,0.0008060932159423827,True
10.5.0.1,10.4.0.1,1,133,0.02528715133666992,True
10.1.0.1,10.6.0.1,1,6,0.01205587387084961,True
10.7.0.1,10.2.0.1,1,333,0.07183313369750978,False
10.4.0.1,10.1.0.1,1,6,0.0008208751678466798,True
10.3.0.1,10.8.0.1,1,33,0.018710851669311523,True
10.4.0.1,10.2.0.1,1,19,0.0072078704833984375,True
10.8.0.1,10.1.0.1,1,53,0.023808002471923828,True
10.8.0.1,10.7.0.1,1,6,0.0009489059448242188,True
10.8.0.1,10.5.0.1,1,133,0.02912092208862305,True
10.8.0.1,10.5.0.1,1,13,0.0010218620300292967,True
10.3.0.1,10.2.0.1,1,333,0.05668997764587402,False
10.8.0.1,10.1.0.1,1,933,0.15054798126220706,False
10.5.0.1,10.3.0.1,1,133,0.012025117874145508,True
10.1.0.1,10.6.0.1,1,33,0.004259824752807617,True
10.1.0.1,10.3.0.1,1,19,0.008404970169067383,True
10.4.0.1,10.5.0.1,1,13,0.024194955825805664,True
10.8.0.1,10.2.0.1,1,19,0.0016880035400390625,True
10.3.0.1,10.8.0.1,2,3333,0.5081119537353516,
10.2.0.1,10.6.0.1,1,53,0.011620044708251951,True
10.5.0.1,10.1.0.1,1,6,0.0007359981536865233,True
10.6.0.1,10.4.0.1,1,933,0.14178681373596191,False
10.3.0.1,10.5.0.1,1,6,0.0005419254302978517,True
10.7.0.1,10.3.0.1,1,933,0.0971379280090332,False
10.6.0.1,10.8.0.1,1,133,0.014840126037597656,True
10.6.0.1,10.3.0.1,1,13,0.002877950668334961,True
10.1.0.1,10.5.0.1,1,933,0.1386861801147461,False
10.1.0.1,10.6.0.1,3,3333,0.38912200927734375,
10.6.0.1,10.3.0.1,1,19,0.001094818115234375,True
10.5.0.1,10.2.0.1,1,19,0.001116037368774414,True
10.4.0.1,10.2.0.1,2,3333,0.2292590141296387,
10.4.0.1,10.5.0.1,1,33,0.004991054534912109,True
10.1.0.1,10.3.0.1,1,133,0.007723808288574219,True
10.4.0.1,10.3.0.1,3,1333,0.09679698944091797,
10.7.0.1,10.3.0.1,1,19,0.001125812530517578,True
10.8.0.1,10.5.0.1,1,53,0.002465963363647461,True
10.3.0.1,10.8.0.1,1,33,0.0016222000122070312,True
10.6.0.1,10.3.0.1,1,933,0.04950094223022461,False
10.5.0.1,10.3.0.1,1,933,0.21548819541931152,False
10.3.0.1,10.7.0.1,1,53,0.009618043899536131,True
10.7.0.1,10.2.0.1,1,19,0.01274394989013672,True
10.4.0.1,10.6.0.1,1,19,0.002385139465332031,True
10.1.0.1,10.4.0.1,1,19,0.002173900604248047,True
10.5.0.1,10.8.0.1,3,3333,0.7075390815734863,
10.7.0.1,10.3.0.1,1,6,0.0007541179656982423,True
10.6.0.1,10.3.0.1,1,33,0.007013797760009766,True
10.4.0.1,10.7.0.1,2,3333,0.6875128746032715,
10.2.0.1,10.3.0.1,1,53,0.01738595962524414,True
10.4.0.1,10.5.0.1,1,6,0.001341104507446289,True
10.7.0.1,10.4.0.1,1,933,0.2014639377593994,False
10.4.0.1,10.6.0.1,1,933,0.21939897537231445,False
10.4.0.1,10.6.0.1,1,933,0.21538901329040527,False
10.6.0.1,10.7.0.1,1,33,0.0017578601837158205,True
10.5.0.1,10.1.0.1,1,13,0.0010249614715576172,True
10.3.0.1,10.2.0.1,1,133,0.027776002883911133,True
10.5.0.1,10.3.0.1,1,6,0.004066944122314453,True
10.3.0.1,10.7.0.1,1,33,0.0017101764678955078,True
10.1.0.1,10.3.0.1,1,19,0.016099929809570312,True
10.6.0.1,10.5.0.1,3,3333,0.4947950839996338,
10.1.0.1,10.3.0.1,1,6,0.0038101673126220703,True
10.7.0.1,10.2.0.1,1,6,0.0006167888641357423,True
10.5.0.1,10.3.0.1,1,333,0.04193305969238281,False
10.1.0.1,10.4.0.1,1,933,0.15295791625976562,False
10.2.0.1,10.3.0.1,1,19,0.001087188720703125,True
10.3.0.1,10.8.0.1,1,6,0.0006048679351806642,True
10.1.0.1,10.3.0.1,3,3333,0.4807150363922119,
10.7.0.1,10.1.0.1,1,53,0.009535074234008787,True
10.3.0.1,10.8.0.1,1,53,0.01979303359985352,True
10.4.0.1,10.1.0.1,2,1333,0.15271401405334473,
10.2.0.1,10.6.0.1,1,33,0.001580953598022461,True
10.3.0.1,10.2.0.1,2,1333,0.1408250331878662,
10.3.0.1,10.6.0.1,1,19,0.0021750926971435547,True
10.6.0.1,10.8.0.1,1,53,0.002555131912231445,True
10.7.0.1,10.6.0.1,1,6,0.000514984130859375,True
10.6.0.1,10.2.0.1,1,933,0.03832697868347168,True
10.4.0.1,10.6.0.1,1,53,0.002504825592041016,True
10.6.0.1,10.4.0.1,1,53,0.002209901809692383,True
10.5.0.1,10.4.0.1,2,8000,0.3883340358734131,
10.3.0.1,10.6.0.1,1,6,0.001561880111694336,True
10.4.0.1,10.3.0.1,1,933,0.2002060413360596,False
10.7.0.1,10.6.0.1,1,53,0.010087013244628906,True
10.3.0.1,10.6.0.1,1,133,0.029155969619750977,True
10.8.0.1,10.5.0.1,1,333,0.06222200393676758,False
10.1.0.1,10.7.0.1,1,933,0.17612504959106445,False
10.5.0.1,10.3.0.1,1,19,0.01091313362121582,True
10.3.0.1,10.8.0.1,2,1333,0.30309104919433594,
10.1.0.1,10.2.0.1,1,53,0.011660099029541016,True
10.5.0.1,10.7.0.1,1,53,0.008630990982055664,True
10.7.0.1,10.8.0.1,2,1333,0.3729720115661621,
10.2.0.1,10.5.0.1,1,53,0.002306938171386719,True
10.1.0.1,10.2.0.1,1,6,0.004255056381225586,True
10.3.0.1,10.2.0.1,1,6,0.0006461143493652344,True
10.7.0.1,10.2.0.1,1,133,0.02394008636474609,True
10.5.0.1,10.3.0.1,1,19,0.003507852554321289,True
10.6.0.1,10.5.0.1,1,53,0.025136947631835938,True
10.5.0.1,10.4.0.1,2,1333,0.22394418716430664,
10.1.0.1,10.4.0.1,1,333,0.0643620491027832,False
10.1.0.1,10.8.0.1,1,333,0.08106088638305664,False
10.1.0.1,10.2.0.1,1,33,0.0016489028930664062,True
10.2.0.1,10.8.0.1,1,33,0.008575916290283203,True
10.6.0.1,10.8.0.1,1,6,0.0006158351898193358,True
10.8.0.1,10.6.0.1,3,1333,0.2396700382232666,
10.3.0.1,10.2.0.1,3,8000,1.304542064666748,
10.7.0.1,10.8.0.1,1,53,0.005951881408691406,True
10.5.0.1,10.6.0.1,3,3333,0.4372739791870117,
10.5.0.1,10.1.0.1,1,333,0.03826308250427246,True
10.1.0.1,10.2.0.1,1,133,0.011897087097167969,True
10.8.0.1,10.5.0.1,3,3333,0.3295750617980957,
10.8.0.1,10.7.0.1,1,333,0.045955896377563484,False
10.7.0.1,10.2.0.1,1,933,0.0941159725189209,False
10.8.0.1,10.1.0.1,1,133,0.00989222526550293,True
10.7.0.1,10.8.0.1,1,33,0.016581058502197266,True
10.4.0.1,10.5.0.1,1,6,0.000518798828125,True
10.8.0.1,10.3.0.1,1,933,0.062330961227416985,False
10.2.0.1,10.1.0.1,1,19,0.0009450912475585938,True
10.6.0.1,10.4.0.1,1,6,0.0006680488586425781,True
10.7.0.1,10.3.0.1,1,933,0.04013895988464356,True
10.4.0.1,10.2.0.1,3,8000,0.5553128719329834,
10.2.0.1,10.3.0.1,1,33,0.00722503662109375,True
10.6.0.1,10.7.0.1,1,6,0.0005290508270263672,True
10.2.0.1,10.3.0.1,1,6,0.0033719539642333984,True
10.3.0.1,10.1.0.1,1,6,0.0006129741668701173,True
10.5.0.1,10.4.0.1,1,133,0.023996829986572262,True
10.1.0.1,10.5.0.1,1,53,0.008903980255126953,True
10.3.0.1,10.4.0.1,1,6,0.005534887313842773,True
10.3.0.1,10.5.0.1,1,133,0.026974916458129883,True
10.6.0.1,10.1.0.1,1,6,0.0006611347198486327,True
10.5.0.1,10.6.0.1,1,333,0.07411313056945801,False
10.3.0.1,10.1.0.1,1,133,0.029566049575805664,True
10.4.0.1,10.2.0.1,1,6,0.001469135284423828,True
10.4.0.1,10.7.0.1,1,53,0.011760950088500977,True
10.7.0.1,10.5.0.1,3,3333,0.731187105178833,
10.8.0.1,10.4.0.1,1,6,0.0019078254699707031,True
10.3.0.1,10.2.0.1,1,333,0.07451891899108888,False
10.1.0.1,10.2.0.1,1,6,0.0005559921264648439,True
10.8.0.1,10.1.0.1,1,53,0.013854026794433594,True
10.8.0.1,10.7.0.1,1,19,0.0025370121002197266,True
10.3.0.1,10.5.0.1,3,1333,0.2806470394134521,
10.3.0.1,10.4.0.1,1,6,0.007121086120605469,True
10.7.0.1,10.1.0.1,1,53,0.0026450157165527344,True
10.6.0.1,10.7.0.1,3,1333,0.2549998760223389,
10.4.0.1,10.2.0.1,1,6,0.0006251335144042969,True
10.4.0.1,10.7.0.1,1,53,0.014086961746215819,True
10.7.0.1,10.4.0.1,1,933,0.1404721736907959,False
10.4.0.1,10.8.0.1,1,53,0.0023529529571533203,True
10.7.0.1,10.1.0.1,1,333,0.044266939163208015,False
10.2.0.1,10.4.0.1,1,13,0.0008449554443359375,True
10.7.0.1,10.1.0.1,1,6,0.0005359649658203125,True
10.3.0.1,10.1.0.1,1,33,0.007648944854736328,True
10.5.0.1,10.1.0.1,1,33,0.0037670135498046884,True
10.7.0.1,10.6.0.1,1,19,0.005760908126831055,True
10.3.0.1,10.2.0.1,1,33,0.001913070678710937,True
10.6.0.1,10.7.0.1,2,1333,0.11181902885437013,
10.7.0.1,10.3.0.1,1,6,0.002026081085205078,True
10.4.0.1,10.5.0.1,1,333,0.014189004898071287,True
10.8.0.1,10.7.0.1,1,333,0.0195920467376709,True
10.8.0.1,10.2.0.1,1,333,0.014870166778564453,True
10.4.0.1,10.5.0.1,1,933,0.029984951019287113,True
10.7.0.1,10.3.0.1,1,53,0.013719797134399414,True
10.5.0.1,10.3.0.1,1,933,0.19396090507507324,False
10.4.0.1,10.5.0.1,1,19,0.008703947067260742,True
10.6.0.1,10.5.0.1,1,53,0.002275943756103516,True
10.8.0.1,10.7.0.1,1,6,0.003165006637573242,True
10.8.0.1,10.4.0.1,1,333,0.06193089485168458,False
10.1.0.1,10.7.0.1,3,3333,0.6186439990997314,
10.7.0.1,10.4.0.1,1,33,0.0017409324645996096,True
10.2.0.1,10.3.0.1,1,13,0.001455068588256836,True
