35423,6.158942937850952,0.00017386847352993682,5.059364080429077,7,0.7227662972041539,0.7878787878787878
11715,1.808366060256958,0.00015436330006461443,0.6569912433624269,3,0.21899708112080896,0.7837837837837838
67460,13.46203351020813,0.00019955578876679707,12.088579654693604,14,0.8634699753352574,0.6923076923076923
20534,3.36625075340271,0.00016393546086503896,2.502847909927368,6,0.417141318321228,0.8235294117647058
22989,2.8976809978485107,0.00012604641340852193,1.5568087100982666,4,0.38920217752456665,0.7222222222222222
32747,4.925729513168335,0.00015041773332422314,3.7992162704467773,7,0.5427451814923968,0.7272727272727273
28175,3.4899179935455322,0.00012386576729531615,2.642069101333618,9,0.29356323348151314,0.8064516129032258
18001,2.188972234725952,0.00012160281288405933,1.223289966583252,4,0.305822491645813,0.8055555555555556
30734,4.290233135223389,0.0001395924102044442,3.0524351596832275,7,0.4360621656690325,0.8181818181818182
35370,4.820259094238281,0.0001362810035125327,3.76638126373291,8,0.47079765796661377,0.75
12168,1.9794502258300781,0.0001626767115244969,1.3786530494689941,4,0.34466326236724854,0.8888888888888888
25723,4.270925045013428,0.00016603526202283667,2.916651964187622,8,0.36458149552345276,0.71875
37190,4.515148639678955,0.00012140759988381165,3.551891565322876,9,0.39465461836920845,0.8064516129032258
33255,4.04822039604187,0.00012173268368792272,3.313931941986084,7,0.47341884885515484,0.8484848484848485
28801,3.116199016571045,0.00010819759788101264,2.26826810836792,9,0.25202978981865776,0.7419354838709677
18436,2.8145911693573,0.00015266821270109026,2.170491933822632,5,0.4340983867645264,0.9428571428571428
34244,7.013064384460449,0.00020479688075167765,5.511047601699829,8,0.6888809502124786,0.6875
40890,6.459909200668335,0.00015798261679306273,5.621133089065552,12,0.46842775742212933,0.75
36056,4.751214504241943,0.00013177320013983647,3.535330057144165,9,0.3928144507937961,0.7096774193548387
21893,2.8077893257141113,0.00012825055157877454,1.530454158782959,7,0.21863630839756557,0.696969696969697
48271,6.298344135284424,0.00013047884102845237,5.383204221725464,14,0.38451458726610455,0.7692307692307693
30323,3.712811231613159,0.00012244208131164988,2.4542272090911865,4,0.6135568022727966,0.8055555555555556
26141,4.459600925445557,0.00017059794672910587,3.5149121284484863,6,0.5858186880747477,0.7941176470588235
37148,5.303882360458374,0.00014277706364968165,4.842611074447632,13,0.3725085441882794,0.8888888888888888
28828,3.508378267288208,0.00012170037003219814,2.579704761505127,11,0.23451861468228427,0.8275862068965517
59062,10.479798793792725,0.00017743724888748646,9.46123480796814,10,0.946123480796814,0.7333333333333333
36024,3.9178123474121094,0.00010875561701676964,2.7526042461395264,11,0.25023674964904785,0.6206896551724138
25237,3.1413698196411133,0.00012447477194758145,2.2353880405426025,7,0.3193411486489432,0.7878787878787878
35649,6.375868797302246,0.00017885126643951433,5.313401222229004,11,0.48303647474809125,0.7586206896551724
26175,2.869004011154175,0.00010960855821028366,1.7799158096313477,9,0.19776842329237196,0.7741935483870968
42397,6.027103424072266,0.00014215872406236917,4.426018238067627,9,0.49177980422973633,0.6774193548387096
17089,2.3695056438446045,0.0001386567759286444,1.8639147281646729,5,0.37278294563293457,0.8857142857142857
29678,5.198551416397095,0.00017516515319081794,4.048476457595825,8,0.5060595571994781,0.71875
18631,2.3900306224823,0.00012828246591606998,1.6159090995788574,7,0.23084415708269393,0.8181818181818182
21587,3.853097677230835,0.00017849157720993352,2.806718111038208,5,0.5613436222076416,0.7714285714285715
39283,6.453599452972412,0.00016428479120669023,5.804378986358643,9,0.6449309984842936,0.8387096774193549
16476,2.7392282485961914,0.00016625565966230828,1.7065019607543945,4,0.42662549018859863,0.8055555555555556
43963,6.408341884613037,0.00014576671029304273,5.514211893081665,9,0.6126902103424072,0.8387096774193549
38464,5.366597414016724,0.00013952260331782248,4.268802881240845,8,0.5336003601551056,0.6875
36037,5.879703521728516,0.00016315740826729517,4.940406560897827,14,0.3528861829212734,0.6923076923076923
31696,4.268255710601807,0.00013466228264139975,3.6034538745880127,15,0.2402302583058675,0.84
27157,3.3299715518951416,0.00012261927134422587,2.6109840869903564,7,0.37299772671290804,0.7878787878787878
29821,3.3201816082000732,0.00011133703122631948,2.2578525543212886,7,0.32255036490304123,0.7272727272727273
23804,3.4758880138397217,0.00014602117349351882,2.569255828857422,9,0.2854728698730469,0.7419354838709677
28549,4.685647964477539,0.0001641265180734015,4.12858772277832,7,0.5897982461111886,0.8484848484848485
36516,7.078113079071045,0.00019383593709801307,6.075129985809326,8,0.7593912482261658,0.6875
27044,3.537757158279419,0.00013081486312229769,2.6440677642822266,10,0.26440677642822263,0.8
26490,3.61690354347229,0.00013653845011220422,2.704514265060425,10,0.2704514265060425,0.8333333333333334
50497,8.863256216049194,0.00017552045103766945,7.741003751754761,10,0.774100375175476,0.7333333333333333
22769,3.141305446624756,0.00013796413749504836,2.2401859760284424,4,0.5600464940071106,0.75
32318,4.665899991989136,0.00014437465164889957,2.961618185043335,11,0.26923801682212134,0.6206896551724138
20916,1.918989658355713,9.174744972058295e-05,1.4709906578063965,4,0.3677476644515991,0.9444444444444444
46611,5.6907267570495605,0.00012208978046061145,4.785823106765747,13,0.36814023898198056,0.7777777777777778
53317,9.07943344116211,0.00017029152880248532,7.84404993057251,14,0.5602892807551793,0.7692307692307693
34122,6.411590099334717,0.0001879019430084613,5.347355842590332,9,0.5941506491767036,0.7419354838709677
46289,5.830975770950317,0.00012596892935579332,5.193873643875122,14,0.37099097456250874,0.8461538461538461
16824,2.9994871616363525,0.00017828620789564625,1.9363503456115723,5,0.38727006912231443,0.8285714285714286
32903,4.8817315101623535,0.00014836736802608739,4.007363796234131,8,0.5009204745292664,0.8125
29282,4.078259229660034,0.00013927529641622957,3.386411666870117,9,0.3762679629855686,0.7741935483870968
48138,7.666095733642578,0.00015925247691309522,6.379687547683716,11,0.5799715952439741,0.7241379310344828
34517,4.316416501998901,0.000125051902019263,3.590780019760132,13,0.2762138476738563,0.8148148148148148
26075,2.529024600982666,9.699039696961327e-05,1.5157079696655273,6,0.2526179949442546,0.7941176470588235
35338,4.674696683883667,0.00013228526469759655,2.9459593296051025,9,0.32732881440056694,0.6774193548387096
23703,3.235419511795044,0.00013649831294751903,2.5269603729248047,6,0.4211600621541341,0.7941176470588235
31942,3.842484951019287,0.00012029569065867157,2.9622843265533447,9,0.3291427029503716,0.7741935483870968
